timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
278931753452,-1,-1,-1,-2,0,-2,2,-1
278931755010,-1,1,-2,-1,-1,1,0,6
278931755010,2,0,1,0,-1,1,1,5
278931776471,-3,-2,-2,-1,-3,-1,-8,-11
278931776471,0,0,-2,-1,0,1,2,0
278931777957,-1,0,-1,-2,0,-3,0,-2
278931777957,-3,-1,-1,-1,0,0,0,-1
278931799026,-2,-2,-3,-2,-2,-1,0,2
278931799026,-1,-1,-1,-1,-1,0,2,0
278931804546,1,-4,-3,-1,-1,-2,-1,2
278931804546,-2,1,-1,-1,-4,-1,-3,-1
278931813565,1,-1,1,1,0,2,-2,-1
